일자,모델코드,입고,출고,재고
2022-10-28,T_M003,6210,5347,51282
2022-10-29,T_M003,5188,5879,50591
2022-10-30,T_M003,5599,6051,50139
2022-10-31,T_M003,6940,5916,51163
2022-11-01,T_M003,12780,12773,51170
2022-11-02,T_M003,12362,11766,51766
2022-11-03,T_M003,10159,11684,50241
2022-11-04,T_M003,10675,13616,47300
2022-11-05,T_M003,10479,13550,44229
2022-11-06,T_M003,10463,11923,42769
2022-11-07,T_M003,11791,11463,43097
2022-11-08,T_M003,12018,10878,44237
2022-11-09,T_M003,12476,12975,43738
2022-11-10,T_M003,12427,10967,45198
2022-11-11,T_M003,11484,10387,46295
2022-11-12,T_M003,13426,12091,47630
2022-11-13,T_M003,13705,11222,50113
2022-11-14,T_M003,12846,8993,53966
2022-11-15,T_M003,12036,12176,53826
2022-11-16,T_M003,13155,10860,56121
2022-11-17,T_M003,13003,12436,56688
2022-11-18,T_M003,11914,12175,56427
2022-11-19,T_M003,13620,9109,60938
2022-11-20,T_M003,12662,11384,62216
2022-11-21,T_M003,11549,11038,62727
2022-11-22,T_M003,12841,11652,63916
2022-11-23,T_M003,11004,12648,62272
2022-11-24,T_M003,11814,14078,60008
2022-11-25,T_M003,12241,10293,61956
2022-11-26,T_M003,10304,12348,59912
2022-11-27,T_M003,12955,12777,60090
2022-11-28,T_M003,13486,10626,62950
2022-11-29,T_M003,11930,12215,62665
2022-11-30,T_M003,12127,12487,62305
2022-12-01,T_M003,8774,10166,60913
2022-12-02,T_M003,10975,10408,61480
2022-12-03,T_M003,11840,10652,62668
2022-12-04,T_M003,10844,11052,62460
2022-12-05,T_M003,11415,13056,60819
2022-12-06,T_M003,13571,10638,63752
2022-12-07,T_M003,9555,12227,61080
2022-12-08,T_M003,12636,8700,65016
2022-12-09,T_M003,8952,12009,61959
2022-12-10,T_M003,10914,11936,60937
2022-12-11,T_M003,9357,12264,58030
2022-12-12,T_M003,10683,10698,58015
2022-12-13,T_M003,11636,9919,59732
2022-12-14,T_M003,11919,13023,58628
2022-12-15,T_M003,10952,10147,59433
2022-12-16,T_M003,11682,9932,61183
2022-12-17,T_M003,10716,9628,62271
2022-12-18,T_M003,12674,15026,59919
2022-12-19,T_M003,9384,11286,58017
2022-12-20,T_M003,10591,9293,59315
2022-12-21,T_M003,11620,10162,60773
2022-12-22,T_M003,11004,12461,59316
2022-12-23,T_M003,12408,12189,59535
2022-12-24,T_M003,12827,11465,60897
2022-12-25,T_M003,11177,12045,60029
2022-12-26,T_M003,10170,9126,61073
2022-12-27,T_M003,11765,11301,61537
2022-12-28,T_M003,11369,9973,62933
2022-12-29,T_M003,10031,11384,61580
2022-12-30,T_M003,11244,11169,61655
2022-12-31,T_M003,9962,10345,61272
2022-01-01,W_M003,10043,11620,38423
2022-01-02,W_M003,11874,11467,38830
2022-01-03,W_M003,12484,8730,42584
2022-01-04,W_M003,11116,10056,43644
2022-01-05,W_M003,13863,12154,45353
2022-01-06,W_M003,13002,12508,45847
2022-01-07,W_M003,11814,12320,45341
2022-01-08,W_M003,13339,9601,49079
2022-01-09,W_M003,11492,9812,50759
2022-01-10,W_M003,12243,12750,50252
2022-01-11,W_M003,12799,13109,49942
2022-01-12,W_M003,11665,13256,48351
2022-01-13,W_M003,10513,14059,44805
2022-01-14,W_M003,11834,12438,44201
2022-01-15,W_M003,10662,10586,44277
2022-01-16,W_M003,12714,11106,45885
2022-01-17,W_M003,12585,12477,45993
2022-01-18,W_M003,12842,11418,47417
2022-01-19,W_M003,11562,9531,49448
2022-01-20,W_M003,12907,10345,52010
2022-01-21,W_M003,11633,12148,51495
2022-01-22,W_M003,11052,13619,48928
2022-01-23,W_M003,11375,12193,48110
2022-01-24,W_M003,12087,11313,48884
2022-01-25,W_M003,11876,12546,48214
2022-01-26,W_M003,11007,13365,45856
2022-01-27,W_M003,11619,11270,46205
2022-01-28,W_M003,13661,12945,46921
2022-01-29,W_M003,13560,13168,47313
2022-01-30,W_M003,10198,11159,46352
2022-01-31,W_M003,11479,11917,45914
2022-02-01,W_M003,4253,6188,43979
2022-02-02,W_M003,5699,4824,44854
2022-02-03,W_M003,5049,5551,44352
2022-02-04,W_M003,5579,4150,45781
2022-02-05,W_M003,5129,4318,46592
2022-02-06,W_M003,5270,4426,47436
2022-02-07,W_M003,5043,5974,46505
2022-02-08,W_M003,5465,5177,46793
2022-02-09,W_M003,4805,4053,47545
2022-02-10,W_M003,5155,5714,46986
2022-02-11,W_M003,5478,4887,47577
2022-02-12,W_M003,4525,4449,47653
2022-02-13,W_M003,5091,4412,48332
2022-02-14,W_M003,5012,5129,48215
2022-02-15,W_M003,4405,4653,47967
2022-02-16,W_M003,3969,5131,46805
2022-02-17,W_M003,5213,4730,47288
2022-02-18,W_M003,4569,4772,47085
2022-02-19,W_M003,4191,5538,45738
2022-02-20,W_M003,6206,5090,46854
2022-02-21,W_M003,4888,4436,47306
2022-02-22,W_M003,4661,4214,47753
2022-02-23,W_M003,4323,4680,47396
2022-02-24,W_M003,4765,5399,46762
2022-02-25,W_M003,5083,5518,46327
2022-02-26,W_M003,5467,5227,46567
2022-02-27,W_M003,5491,4799,47259
2022-02-28,W_M003,4581,4776,47064
2022-03-01,W_M003,1890,1676,47278
2022-03-02,W_M003,1739,1954,47063
2022-03-03,W_M003,1988,2200,46851
2022-03-04,W_M003,2219,1937,47133
2022-03-05,W_M003,1676,1749,47060
2022-03-06,W_M003,1969,2293,46736
2022-03-07,W_M003,2035,2421,46350
2022-03-08,W_M003,2198,2490,46058
2022-03-09,W_M003,2013,2216,45855
2022-03-10,W_M003,1989,2127,45717
2022-03-11,W_M003,1978,2143,45552
2022-03-12,W_M003,1901,2049,45404
2022-03-13,W_M003,1480,1849,45035
2022-03-14,W_M003,1979,1478,45536
2022-03-15,W_M003,2042,1800,45778
2022-03-16,W_M003,1942,2186,45534
2022-03-17,W_M003,2138,2120,45552
2022-03-18,W_M003,2089,2136,45505
2022-03-19,W_M003,2383,2067,45821
2022-03-20,W_M003,1673,1991,45503
2022-03-21,W_M003,2282,1823,45962
2022-03-22,W_M003,2040,2039,45963
2022-03-23,W_M003,2044,2131,45876
2022-03-24,W_M003,2159,1853,46182
2022-03-25,W_M003,2178,2256,46104
2022-03-26,W_M003,2089,1629,46564
2022-03-27,W_M003,2105,1842,46827
2022-03-28,W_M003,1903,2358,46372
2022-03-29,W_M003,2117,1904,46585
2022-03-30,W_M003,1928,2164,46349
2022-03-31,W_M003,1953,2081,46221
2022-04-01,W_M003,857,1075,46003
2022-04-02,W_M003,1010,681,46332
2022-04-03,W_M003,921,897,46356
2022-04-04,W_M003,984,987,46353
2022-04-05,W_M003,1099,824,46628
2022-04-06,W_M003,1022,1012,46638
2022-04-07,W_M003,831,996,46473
2022-04-08,W_M003,1060,1128,46405
2022-04-09,W_M003,939,1036,46308
2022-04-10,W_M003,1002,1093,46217
2022-04-11,W_M003,1070,948,46339
2022-04-12,W_M003,897,791,46445
2022-04-13,W_M003,1017,907,46555
2022-04-14,W_M003,948,1094,46409
2022-04-15,W_M003,993,1040,46362
2022-04-16,W_M003,786,955,46193
2022-04-17,W_M003,1089,1041,46241
2022-04-18,W_M003,939,983,46197
2022-04-19,W_M003,1041,957,46281
2022-04-20,W_M003,1000,1004,46277
2022-04-21,W_M003,926,998,46205
2022-04-22,W_M003,870,1139,45936
2022-04-23,W_M003,683,920,45699
2022-04-24,W_M003,904,905,45698
2022-04-25,W_M003,1070,970,45798
2022-04-26,W_M003,1071,1052,45817
2022-04-27,W_M003,1043,967,45893
2022-04-28,W_M003,892,892,45893
2022-04-29,W_M003,1346,1077,46162
2022-04-30,W_M003,1093,1080,46175
2022-05-01,W_M003,4378,4170,46383
2022-05-02,W_M003,4343,4275,46451
2022-05-03,W_M003,4189,3980,46660
2022-05-04,W_M003,4060,3714,47006
2022-05-05,W_M003,4105,3789,47322
2022-05-06,W_M003,3346,4015,46653
2022-05-07,W_M003,4095,4584,46164
2022-05-08,W_M003,3801,3775,46190
2022-05-09,W_M003,4101,5327,44964
2022-05-10,W_M003,4101,4175,44890
2022-05-11,W_M003,4090,4361,44619
2022-05-12,W_M003,3895,3444,45070
2022-05-13,W_M003,3893,4622,44341
2022-05-14,W_M003,4070,4059,44352
2022-05-15,W_M003,5216,4768,44800
2022-05-16,W_M003,4220,3798,45222
2022-05-17,W_M003,3562,3935,44849
2022-05-18,W_M003,3735,3869,44715
2022-05-19,W_M003,3878,3853,44740
2022-05-20,W_M003,3457,4120,44077
2022-05-21,W_M003,4306,3673,44710
2022-05-22,W_M003,4268,4816,44162
2022-05-23,W_M003,3937,4008,44091
2022-05-24,W_M003,4035,4401,43725
2022-05-25,W_M003,4127,4529,43323
2022-05-26,W_M003,3871,3881,43313
2022-05-27,W_M003,4141,4168,43286
2022-05-28,W_M003,4606,3788,44104
2022-05-29,W_M003,3967,3844,44227
2022-05-30,W_M003,4099,4167,44159
2022-05-31,W_M003,3409,3302,44266
2022-06-01,W_M003,10597,10788,44075
2022-06-02,W_M003,9437,11678,41834
2022-06-03,W_M003,11276,11456,41654
2022-06-04,W_M003,11814,10845,42623
2022-06-05,W_M003,11356,11535,42444
2022-06-06,W_M003,9779,12658,39565
2022-06-07,W_M003,10899,8544,41920
2022-06-08,W_M003,11316,10200,43036
2022-06-09,W_M003,10691,9312,44415
2022-06-10,W_M003,11993,11347,45061
2022-06-11,W_M003,10607,8975,46693
2022-06-12,W_M003,12067,9159,49601
2022-06-13,W_M003,9511,11827,47285
2022-06-14,W_M003,11171,10961,47495
2022-06-15,W_M003,12055,10275,49275
2022-06-16,W_M003,11524,11935,48864
2022-06-17,W_M003,8894,9462,48296
2022-06-18,W_M003,11864,12251,47909
2022-06-19,W_M003,11155,10830,48234
2022-06-20,W_M003,9302,11445,46091
2022-06-21,W_M003,9971,11157,44905
2022-06-22,W_M003,10710,10466,45149
2022-06-23,W_M003,12476,11541,46084
2022-06-24,W_M003,12781,11826,47039
2022-06-25,W_M003,11260,10646,47653
2022-06-26,W_M003,9396,11428,45621
2022-06-27,W_M003,9368,10463,44526
2022-06-28,W_M003,10953,11003,44476
2022-06-29,W_M003,11742,12289,43929
2022-06-30,W_M003,11893,10001,45821
2022-07-01,W_M003,16181,13569,48433
2022-07-02,W_M003,17649,20758,45324
2022-07-03,W_M003,19020,20093,44251
2022-07-04,W_M003,14794,18078,40967
2022-07-05,W_M003,16611,15607,41971
2022-07-06,W_M003,18703,17074,43600
2022-07-07,W_M003,16981,16318,44263
2022-07-08,W_M003,17080,14784,46559
2022-07-09,W_M003,14963,15622,45900
2022-07-10,W_M003,15599,16762,44737
2022-07-11,W_M003,17387,19800,42324
2022-07-12,W_M003,18648,15808,45164
2022-07-13,W_M003,18508,16272,47400
2022-07-14,W_M003,15152,18457,44095
2022-07-15,W_M003,13981,16769,41307
2022-07-16,W_M003,14589,16539,39357
2022-07-17,W_M003,15569,15051,39875
2022-07-18,W_M003,17570,17192,40253
2022-07-19,W_M003,17278,16802,40729
2022-07-20,W_M003,16373,16711,40391
2022-07-21,W_M003,15869,16004,40256
2022-07-22,W_M003,17490,16027,41719
2022-07-23,W_M003,19191,17077,43833
2022-07-24,W_M003,17424,20003,41254
2022-07-25,W_M003,16895,17493,40656
2022-07-26,W_M003,17414,18033,40037
2022-07-27,W_M003,17945,17773,40209
2022-07-28,W_M003,17053,15578,41684
2022-07-29,W_M003,18431,18967,41148
2022-07-30,W_M003,16651,15505,42294
2022-07-31,W_M003,20282,16795,45781
2022-08-01,W_M003,9064,8735,46110
2022-08-02,W_M003,9913,9462,46561
2022-08-03,W_M003,8422,9078,45905
2022-08-04,W_M003,8310,6509,47706
2022-08-05,W_M003,9704,8628,48782
2022-08-06,W_M003,9374,8262,49894
2022-08-07,W_M003,10244,8150,51988
2022-08-08,W_M003,8555,9683,50860
2022-08-09,W_M003,7529,11020,47369
2022-08-10,W_M003,8502,8408,47463
2022-08-11,W_M003,9315,10397,46381
2022-08-12,W_M003,9364,9751,45994
2022-08-13,W_M003,9311,8775,46530
2022-08-14,W_M003,8759,7610,47679
2022-08-15,W_M003,9060,9280,47459
2022-08-16,W_M003,9991,9266,48184
2022-08-17,W_M003,9669,10124,47729
2022-08-18,W_M003,8578,8586,47721
2022-08-19,W_M003,8711,8876,47556
2022-08-20,W_M003,6735,7590,46701
2022-08-21,W_M003,10573,9388,47886
2022-08-22,W_M003,8838,7388,49336
2022-08-23,W_M003,8218,7937,49617
2022-08-24,W_M003,10833,8057,52393
2022-08-25,W_M003,8284,8826,51851
2022-08-26,W_M003,8009,7586,52274
2022-08-27,W_M003,7864,8312,51826
2022-08-28,W_M003,9014,7643,53197
2022-08-29,W_M003,9108,9237,53068
2022-08-30,W_M003,10687,9494,54261
2022-08-31,W_M003,9680,8595,55346
2022-09-01,W_M003,3433,3056,55723
2022-09-02,W_M003,3257,4095,54885
2022-09-03,W_M003,3779,4459,54205
2022-09-04,W_M003,4578,4002,54781
2022-09-05,W_M003,4080,3798,55063
2022-09-06,W_M003,4065,3977,55151
2022-09-07,W_M003,3525,3878,54798
2022-09-08,W_M003,4359,3578,55579
2022-09-09,W_M003,4074,3426,56227
2022-09-10,W_M003,3704,3437,56494
2022-09-11,W_M003,4111,4340,56265
2022-09-12,W_M003,3715,3944,56036
2022-09-13,W_M003,4066,3866,56236
2022-09-14,W_M003,4187,5025,55398
2022-09-15,W_M003,4686,3638,56446
2022-09-16,W_M003,4387,4092,56741
2022-09-17,W_M003,3799,2788,57752
2022-09-18,W_M003,3403,3743,57412
2022-09-19,W_M003,4315,4138,57589
2022-09-20,W_M003,4152,4284,57457
2022-09-21,W_M003,4539,3812,58184
2022-09-22,W_M003,4225,3577,58832
2022-09-23,W_M003,4336,4343,58825
2022-09-24,W_M003,3621,3964,58482
2022-09-25,W_M003,3923,3130,59275
2022-09-26,W_M003,4010,3684,59601
2022-09-27,W_M003,4446,4189,59858
2022-09-28,W_M003,4255,4081,60032
2022-09-29,W_M003,4614,4450,60196
2022-09-30,W_M003,3687,3522,60361
2022-10-01,W_M003,6268,5694,60935
2022-10-02,W_M003,5325,6674,59586
2022-10-03,W_M003,6448,6429,59605
2022-10-04,W_M003,5316,5977,58944
2022-10-05,W_M003,5562,5598,58908
2022-10-06,W_M003,5988,5988,58908
2022-10-07,W_M003,6001,6318,58591
2022-10-08,W_M003,6006,7090,57507
2022-10-09,W_M003,6875,6636,57746
2022-10-10,W_M003,7185,5102,59829
2022-10-11,W_M003,5915,5693,60051
2022-10-12,W_M003,6164,5806,60409
2022-10-13,W_M003,5439,6054,59794
2022-10-14,W_M003,6461,5322,60933
2022-10-15,W_M003,5766,6020,60679
2022-10-16,W_M003,4780,5569,59890
2022-10-17,W_M003,5410,6014,59286
2022-10-18,W_M003,6154,6049,59391
2022-10-19,W_M003,6277,5281,60387
2022-10-20,W_M003,5682,5065,61004
2022-10-21,W_M003,8370,6295,63079
2022-10-22,W_M003,6181,5563,63697
2022-10-23,W_M003,6883,7308,63272
2022-10-24,W_M003,5730,5514,63488
2022-10-25,W_M003,6375,6541,63322
2022-10-26,W_M003,5816,5444,63694
2022-10-27,W_M003,6244,6219,63719
2022-10-28,W_M003,5800,6481,63038
2022-10-29,W_M003,5794,5321,63511
2022-10-30,W_M003,7148,5922,64737
2022-10-31,W_M003,5901,5953,64685
2022-11-01,W_M003,15211,13558,66338
2022-11-02,W_M003,13609,15444,64503
2022-11-03,W_M003,16828,13667,67664
2022-11-04,W_M003,15269,17122,65811
2022-11-05,W_M003,16725,15030,67506
2022-11-06,W_M003,15226,17487,65245
2022-11-07,W_M003,15483,10696,70032
2022-11-08,W_M003,16035,14305,71762
2022-11-09,W_M003,16444,16200,72006
2022-11-10,W_M003,11063,14808,68261
2022-11-11,W_M003,15107,15866,67502
2022-11-12,W_M003,13117,12558,68061
2022-11-13,W_M003,15970,15571,68460
2022-11-14,W_M003,14718,15152,68026
2022-11-15,W_M003,14786,15066,67746
2022-11-16,W_M003,15027,16003,66770
2022-11-17,W_M003,15790,15464,67096
2022-11-18,W_M003,13738,13116,67718
2022-11-19,W_M003,14373,11104,70987
2022-11-20,W_M003,14148,14287,70848
2022-11-21,W_M003,15302,14457,71693
2022-11-22,W_M003,15731,13394,74030
2022-11-23,W_M003,12110,15330,70810
2022-11-24,W_M003,15848,15106,71552
2022-11-25,W_M003,13599,16374,68777
2022-11-26,W_M003,14402,12429,70750
2022-11-27,W_M003,15402,12660,73492
2022-11-28,W_M003,15579,13835,75236
2022-11-29,W_M003,13626,12607,76255
2022-11-30,W_M003,12441,16655,72041
2022-12-01,W_M003,15718,18265,69494
2022-12-02,W_M003,13801,14277,69018
2022-12-03,W_M003,14897,14436,69479
2022-12-04,W_M003,18170,18044,69605
2022-12-05,W_M003,15593,16197,69001
2022-12-06,W_M003,14825,16809,67017
2022-12-07,W_M003,14008,16497,64528
2022-12-08,W_M003,16299,17498,63329
2022-12-09,W_M003,17465,16650,64144
2022-12-10,W_M003,18048,17455,64737
2022-12-11,W_M003,15852,18999,61590
2022-12-12,W_M003,18709,15827,64472
2022-12-13,W_M003,14656,13656,65472
2022-12-14,W_M003,17840,15145,68167
2022-12-15,W_M003,17844,16727,69284
2022-12-16,W_M003,17994,16679,70599
2022-12-17,W_M003,14273,16377,68495
2022-12-18,W_M003,16558,13478,71575
2022-12-19,W_M003,16595,15311,72859
2022-12-20,W_M003,14981,17123,70717
2022-12-21,W_M003,16991,15984,71724
2022-12-22,W_M003,17113,16535,72302
2022-12-23,W_M003,17971,15822,74451
2022-12-24,W_M003,16664,15300,75815
2022-12-25,W_M003,16657,15575,76897
2022-12-26,W_M003,17987,14873,80011
2022-12-27,W_M003,16142,14396,81757
2022-12-28,W_M003,18303,15856,84204
2022-12-29,W_M003,15373,19404,80173
2022-12-30,W_M003,15880,13548,82505
2022-12-31,W_M003,20323,15834,86994
2022-01-01,W_M001,18951,14925,44026
2022-01-02,W_M001,19803,20810,43019
2022-01-03,W_M001,15207,21529,36697
2022-01-04,W_M001,21358,18842,39213
2022-01-05,W_M001,19317,18129,40401
2022-01-06,W_M001,20167,20559,40009
2022-01-07,W_M001,18467,17341,41135
2022-01-08,W_M001,18726,18396,41465
2022-01-09,W_M001,19356,21043,39778
2022-01-10,W_M001,16422,16400,39800
2022-01-11,W_M001,19295,18349,40746
2022-01-12,W_M001,18958,21432,38272
2022-01-13,W_M001,22962,20459,40775
2022-01-14,W_M001,15777,19588,36964
2022-01-15,W_M001,17914,19813,35065
2022-01-16,W_M001,16691,19609,32147
2022-01-17,W_M001,16835,15080,33902
2022-01-18,W_M001,19264,20445,32721
2022-01-19,W_M001,18054,21369,29406
2022-01-20,W_M001,21700,20624,30482
2022-01-21,W_M001,20392,19075,31799
2022-01-22,W_M001,22781,18281,36299
2022-01-23,W_M001,17015,22330,30984
2022-01-24,W_M001,18581,16444,33121
2022-01-25,W_M001,18701,17626,34196
2022-01-26,W_M001,17852,19274,32774
2022-01-27,W_M001,15134,18080,29828
2022-01-28,W_M001,21457,20842,30443
2022-01-29,W_M001,17532,17876,30099
2022-01-30,W_M001,18600,14682,34017
2022-01-31,W_M001,20563,21116,33464
2022-02-01,W_M001,12454,9883,36035
2022-02-02,W_M001,14167,13235,36967
2022-02-03,W_M001,10997,11245,36719
2022-02-04,W_M001,13704,13349,37074
2022-02-05,W_M001,11890,9031,39933
2022-02-06,W_M001,13423,10943,42413
2022-02-07,W_M001,11446,11557,42302
2022-02-08,W_M001,13484,10769,45017
2022-02-09,W_M001,15169,12332,47854
2022-02-10,W_M001,10243,13589,44508
2022-02-11,W_M001,12112,11547,45073
2022-02-12,W_M001,11850,11443,45480
2022-02-13,W_M001,15383,10535,50328
2022-02-14,W_M001,12444,11568,51204
2022-02-15,W_M001,11885,13072,50017
2022-02-16,W_M001,7540,10989,46568
2022-02-17,W_M001,13909,12273,48204
2022-02-18,W_M001,10906,12608,46502
2022-02-19,W_M001,11788,12893,45397
2022-02-20,W_M001,12893,11842,46448
2022-02-21,W_M001,10818,10723,46543
2022-02-22,W_M001,12490,13222,45811
2022-02-23,W_M001,11553,12165,45199
2022-02-24,W_M001,10803,12259,43743
2022-02-25,W_M001,10689,11025,43407
2022-02-26,W_M001,11588,12139,42856
2022-02-27,W_M001,10685,13101,40440
2022-02-28,W_M001,11299,13611,38128
2022-03-01,W_M001,11200,8653,40675
2022-03-02,W_M001,9774,9399,41050
2022-03-03,W_M001,8921,8307,41664
2022-03-04,W_M001,7726,9834,39556
2022-03-05,W_M001,10228,10151,39633
2022-03-06,W_M001,7300,8052,38881
2022-03-07,W_M001,7976,9456,37401
2022-03-08,W_M001,8370,7853,37918
2022-03-09,W_M001,10475,9070,39323
2022-03-10,W_M001,8697,7774,40246
2022-03-11,W_M001,9254,7883,41617
2022-03-12,W_M001,9883,8144,43356
2022-03-13,W_M001,9720,9940,43136
2022-03-14,W_M001,7732,9081,41787
2022-03-15,W_M001,10131,8675,43243
2022-03-16,W_M001,9590,6860,45973
2022-03-17,W_M001,7061,8572,44462
2022-03-18,W_M001,9134,9904,43692
2022-03-19,W_M001,7864,11396,40160
2022-03-20,W_M001,9090,10193,39057
2022-03-21,W_M001,8460,7885,39632
2022-03-22,W_M001,9347,10165,38814
2022-03-23,W_M001,9890,10861,37843
2022-03-24,W_M001,8745,8239,38349
2022-03-25,W_M001,8518,9146,37721
2022-03-26,W_M001,10276,8936,39061
2022-03-27,W_M001,9377,8352,40086
2022-03-28,W_M001,9813,8166,41733
2022-03-29,W_M001,8655,8141,42247
2022-03-30,W_M001,9501,8775,42973
2022-03-31,W_M001,8617,10956,40634
2022-04-01,W_M001,8079,9242,39471
2022-04-02,W_M001,7741,8960,38252
2022-04-03,W_M001,7076,7613,37715
2022-04-04,W_M001,7537,8028,37224
2022-04-05,W_M001,6925,8091,36058
2022-04-06,W_M001,8036,8465,35629
2022-04-07,W_M001,7554,8010,35173
2022-04-08,W_M001,7193,8842,33524
2022-04-09,W_M001,7584,9222,31886
2022-04-10,W_M001,8265,8247,31904
2022-04-11,W_M001,9469,8651,32722
2022-04-12,W_M001,6640,7495,31867
2022-04-13,W_M001,6944,8402,30409
2022-04-14,W_M001,7357,7812,29954
2022-04-15,W_M001,8177,8500,29631
2022-04-16,W_M001,7658,6684,30605
2022-04-17,W_M001,8980,8346,31239
2022-04-18,W_M001,8107,7326,32020
2022-04-19,W_M001,7765,7439,32346
2022-04-20,W_M001,7300,7992,31654
2022-04-21,W_M001,7965,8865,30754
2022-04-22,W_M001,8379,8368,30765
2022-04-23,W_M001,8500,8571,30694
2022-04-24,W_M001,7838,7771,30761
2022-04-25,W_M001,6835,9052,28544
2022-04-26,W_M001,8172,8001,28715
2022-04-27,W_M001,6899,10549,25065
2022-04-28,W_M001,8679,7419,26325
2022-04-29,W_M001,6801,8336,24790
2022-04-30,W_M001,8564,7893,25461
2022-05-01,W_M001,10179,11431,24209
2022-05-02,W_M001,10652,12355,22506
2022-05-03,W_M001,9501,10718,21289
2022-05-04,W_M001,11346,9792,22843
2022-05-05,W_M001,10579,10629,22793
2022-05-06,W_M001,10035,11407,21421
2022-05-07,W_M001,11848,11600,21669
2022-05-08,W_M001,11921,9696,23894
2022-05-09,W_M001,11259,12207,22946
2022-05-10,W_M001,9353,9805,22494
2022-05-11,W_M001,10501,11702,21293
2022-05-12,W_M001,9036,9911,20418
2022-05-13,W_M001,11375,10544,21249
2022-05-14,W_M001,11962,11238,21973
2022-05-15,W_M001,11728,11969,21732
2022-05-16,W_M001,10347,10394,21685
2022-05-17,W_M001,10562,10245,22002
2022-05-18,W_M001,10211,9415,22798
2022-05-19,W_M001,10930,8616,25112
2022-05-20,W_M001,9929,10325,24716
2022-05-21,W_M001,12333,10708,26341
2022-05-22,W_M001,12030,13171,25200
2022-05-23,W_M001,12677,10302,27575
2022-05-24,W_M001,9900,11069,26406
2022-05-25,W_M001,11930,10197,28139
2022-05-26,W_M001,12432,12171,28400
2022-05-27,W_M001,10545,9345,29600
2022-05-28,W_M001,10926,12140,28386
2022-05-29,W_M001,11961,10484,29863
2022-05-30,W_M001,11826,11410,30279
2022-05-31,W_M001,10702,11352,29629
2022-06-01,W_M001,15043,16259,28413
2022-06-02,W_M001,17722,17470,28665
2022-06-03,W_M001,16888,17549,28004
2022-06-04,W_M001,19884,19072,28816
2022-06-05,W_M001,22282,20266,30832
2022-06-06,W_M001,19170,20198,29804
2022-06-07,W_M001,17039,17779,29064
2022-06-08,W_M001,15961,20425,24600
2022-06-09,W_M001,18157,17023,25734
